Age,Heart_Rate,Calories,Gender_male
29,101.0,46.0,0
64,95.0,91.0,0
26,91.0,49.0,0
79,98.0,104.0,0
31,106.0,114.0,1
45,107.0,173.0,0
38,102.0,158.0,1
59,89.0,34.0,1
64,117.0,221.0,0
20,102.0,155.0,0
54,103.0,116.0,0
45,82.0,23.0,0
49,100.0,112.0,1
30,82.0,14.0,0
24,88.0,46.0,0
25,83.0,35.0,1
47,81.0,20.0,1
22,106.0,100.0,0
36,109.0,188.0,1
72,88.0,50.0,1
69,113.0,271.0,1
36,109.0,156.0,1
20,91.0,46.0,1
57,101.0,174.0,1
23,110.0,192.0,0
32,81.0,10.0,0
48,79.0,20.0,0
22,90.0,13.0,1
45,79.0,17.0,0
22,79.0,10.0,0
52,101.0,145.0,0
41,92.0,81.0,0
28,82.0,12.0,1
32,85.0,9.0,1
21,84.0,18.0,0
22,98.0,60.0,1
55,103.0,102.0,0
47,90.0,95.0,1
38,104.0,127.0,0
39,102.0,98.0,0
53,101.0,180.0,0
74,95.0,78.0,0
43,92.0,47.0,0
41,92.0,54.0,1
72,89.0,45.0,0
24,107.0,118.0,1
51,80.0,11.0,0
46,80.0,9.0,1
30,110.0,150.0,1
50,95.0,112.0,1
23,95.0,62.0,0
25,88.0,32.0,0
70,81.0,17.0,0
78,102.0,93.0,0
23,93.0,72.0,1
68,101.0,72.0,1
57,109.0,185.0,0
40,93.0,32.0,1
22,86.0,18.0,1
24,98.0,80.0,1
22,82.0,11.0,1
21,93.0,122.0,0
38,91.0,55.0,1
53,90.0,48.0,0
50,88.0,62.0,1
42,84.0,44.0,1
34,96.0,88.0,0
62,106.0,203.0,1
58,102.0,184.0,0
60,90.0,52.0,1
53,89.0,24.0,1
20,113.0,147.0,0
38,99.0,153.0,1
71,98.0,100.0,1
31,92.0,76.0,0
33,103.0,115.0,1
65,72.0,6.0,0
65,102.0,192.0,1
40,103.0,181.0,1
39,89.0,27.0,1
55,117.0,219.0,1
48,83.0,32.0,0
51,102.0,85.0,1
37,108.0,185.0,0
54,94.0,96.0,1
47,90.0,46.0,0
59,97.0,130.0,1
22,101.0,117.0,0
30,97.0,51.0,1
30,93.0,68.0,0
24,111.0,175.0,0
49,108.0,190.0,1
34,99.0,109.0,0
50,107.0,170.0,0
31,104.0,116.0,0
69,84.0,23.0,0
21,98.0,73.0,1
27,92.0,45.0,0
78,97.0,169.0,1
25,83.0,8.0,1
50,90.0,87.0,1
30,107.0,160.0,1
31,90.0,16.0,1
58,82.0,30.0,1
70,94.0,107.0,1
60,86.0,64.0,0
25,117.0,207.0,0
62,91.0,29.0,1
31,88.0,24.0,1
50,112.0,192.0,1
36,121.0,206.0,0
44,107.0,179.0,0
40,97.0,81.0,0
29,99.0,156.0,0
48,87.0,47.0,0
28,100.0,88.0,1
41,109.0,158.0,0
40,106.0,149.0,0
30,83.0,24.0,1
21,109.0,170.0,1
43,90.0,40.0,1
77,95.0,97.0,0
35,98.0,112.0,1
26,76.0,12.0,0
20,112.0,173.0,1
48,95.0,87.0,1
20,88.0,54.0,0
30,87.0,45.0,1
77,107.0,233.0,1
29,95.0,93.0,0
62,109.0,239.0,1
21,84.0,7.0,1
28,111.0,149.0,1
20,104.0,159.0,0
26,93.0,102.0,0
27,73.0,15.0,0
58,107.0,181.0,0
75,102.0,221.0,1
71,82.0,17.0,0
34,109.0,170.0,0
39,91.0,49.0,1
63,99.0,159.0,1
22,111.0,147.0,1
49,84.0,27.0,1
22,78.0,3.0,0
47,107.0,209.0,1
38,107.0,181.0,0
68,86.0,39.0,1
32,94.0,80.0,0
30,117.0,191.0,1
51,110.0,227.0,1
45,90.0,43.0,1
25,99.0,74.0,1
58,84.0,59.0,1
47,91.0,25.0,1
27,110.0,171.0,1
58,101.0,132.0,0
22,89.0,34.0,0
74,80.0,25.0,1
21,104.0,95.0,0
25,105.0,129.0,0
25,99.0,90.0,0
51,77.0,12.0,1
40,93.0,54.0,0
21,111.0,157.0,0
25,106.0,147.0,1
36,105.0,178.0,1
52,102.0,110.0,1
30,86.0,53.0,0
26,90.0,40.0,0
24,100.0,163.0,0
37,98.0,119.0,0
68,101.0,93.0,0
33,97.0,116.0,1
42,88.0,17.0,1
56,92.0,91.0,1
20,111.0,186.0,0
72,107.0,203.0,0
56,106.0,192.0,0
76,84.0,40.0,1
29,111.0,186.0,0
72,103.0,223.0,1
35,91.0,55.0,0
49,82.0,20.0,0
27,89.0,25.0,1
47,104.0,178.0,1
23,86.0,46.0,0
49,93.0,109.0,0
24,91.0,46.0,1
61,91.0,58.0,0
23,107.0,162.0,1
45,106.0,170.0,1
26,84.0,17.0,1
52,83.0,20.0,1
68,94.0,141.0,1
35,90.0,22.0,0
25,101.0,75.0,1
61,90.0,30.0,0
67,108.0,181.0,0
25,98.0,51.0,1
42,93.0,58.0,1
43,91.0,25.0,0
21,103.0,84.0,1
46,90.0,56.0,1
25,84.0,7.0,0
58,110.0,193.0,0
33,100.0,69.0,1
73,82.0,8.0,0
42,95.0,49.0,1
69,101.0,141.0,1
24,81.0,16.0,1
29,97.0,59.0,1
57,100.0,96.0,0
31,111.0,206.0,1
74,104.0,134.0,0
39,101.0,68.0,1
38,89.0,13.0,0
21,113.0,195.0,1
29,101.0,120.0,1
78,96.0,138.0,0
75,107.0,259.0,1
59,93.0,114.0,0
21,104.0,105.0,1
52,99.0,81.0,0
59,99.0,115.0,1
54,98.0,174.0,1
28,83.0,11.0,1
38,90.0,30.0,1
54,100.0,131.0,1
21,103.0,150.0,0
23,105.0,125.0,1
23,85.0,5.0,1
59,100.0,94.0,0
75,93.0,72.0,1
24,85.0,11.0,0
25,91.0,18.0,0
64,101.0,157.0,1
50,104.0,191.0,1
32,102.0,136.0,0
49,97.0,164.0,1
20,86.0,20.0,0
29,113.0,165.0,1
71,111.0,198.0,0
27,108.0,177.0,0
57,103.0,57.0,0
40,86.0,41.0,0
52,98.0,104.0,0
48,80.0,28.0,1
45,99.0,111.0,1
30,96.0,92.0,0
77,91.0,25.0,1
59,99.0,86.0,0
38,93.0,71.0,1
61,90.0,120.0,1
67,94.0,94.0,0
21,95.0,101.0,0
71,91.0,90.0,0
62,107.0,206.0,1
38,80.0,10.0,0
32,84.0,3.0,1
76,101.0,76.0,0
20,98.0,86.0,1
27,108.0,172.0,0
34,85.0,3.0,1
49,109.0,198.0,1
60,103.0,180.0,1
41,87.0,30.0,0
25,95.0,71.0,1
56,101.0,148.0,0
48,85.0,4.0,1
27,82.0,11.0,0
23,94.0,48.0,1
30,92.0,51.0,0
63,96.0,110.0,0
76,83.0,44.0,0
22,104.0,128.0,0
22,99.0,66.0,1
26,102.0,89.0,0
27,88.0,34.0,1
21,102.0,124.0,0
52,95.0,32.0,0
73,95.0,105.0,1
29,93.0,52.0,0
62,81.0,20.0,0
30,84.0,20.0,1
77,92.0,65.0,0
55,96.0,70.0,1
24,84.0,23.0,0
32,114.0,174.0,0
71,83.0,25.0,0
56,106.0,207.0,1
43,90.0,38.0,1
27,103.0,134.0,0
68,113.0,182.0,0
77,96.0,81.0,0
33,89.0,74.0,0
45,80.0,26.0,0
36,94.0,49.0,1
54,97.0,140.0,1
24,108.0,160.0,1
72,100.0,188.0,1
26,88.0,7.0,1
67,104.0,165.0,1
55,79.0,10.0,1
49,98.0,66.0,0
48,97.0,85.0,1
23,77.0,2.0,1
31,101.0,79.0,0
31,94.0,59.0,1
24,94.0,65.0,1
62,110.0,205.0,0
28,91.0,52.0,1
41,105.0,174.0,0
54,97.0,67.0,0
43,105.0,108.0,0
28,102.0,100.0,0
38,114.0,191.0,0
32,84.0,8.0,0
47,100.0,104.0,1
44,88.0,40.0,1
43,110.0,196.0,1
28,99.0,132.0,1
78,97.0,102.0,0
20,113.0,198.0,0
48,100.0,139.0,0
40,110.0,153.0,0
38,106.0,181.0,1
73,104.0,212.0,1
29,94.0,60.0,0
55,109.0,161.0,0
20,93.0,68.0,0
26,92.0,52.0,1
46,97.0,117.0,0
78,95.0,103.0,0
28,85.0,19.0,0
21,86.0,11.0,1
74,88.0,50.0,1
50,106.0,200.0,1
76,95.0,98.0,1
79,79.0,49.0,1
29,98.0,120.0,0
36,101.0,135.0,1
48,89.0,49.0,1
73,74.0,18.0,1
39,110.0,174.0,0
21,97.0,55.0,1
42,93.0,58.0,0
22,106.0,162.0,1
44,108.0,160.0,1
36,84.0,25.0,1
28,90.0,50.0,0
41,109.0,189.0,0
58,117.0,213.0,0
32,105.0,101.0,0
28,91.0,38.0,1
23,93.0,78.0,0
58,110.0,221.0,1
43,83.0,12.0,0
23,98.0,102.0,0
36,102.0,152.0,0
26,97.0,106.0,0
46,94.0,90.0,0
29,99.0,128.0,0
24,95.0,42.0,1
57,83.0,21.0,1
37,98.0,111.0,1
72,96.0,124.0,1
34,100.0,111.0,1
49,80.0,17.0,1
23,81.0,4.0,1
33,94.0,15.0,0
21,97.0,75.0,1
61,101.0,179.0,0
54,91.0,77.0,1
28,94.0,56.0,0
34,95.0,89.0,0
62,94.0,90.0,0
31,108.0,181.0,0
45,84.0,20.0,0
65,102.0,138.0,1
48,88.0,92.0,0
32,96.0,76.0,1
21,90.0,7.0,1
51,99.0,115.0,0
22,90.0,56.0,0
32,93.0,82.0,1
29,96.0,62.0,1
34,84.0,13.0,1
47,104.0,169.0,0
43,107.0,154.0,0
59,85.0,25.0,1
20,83.0,14.0,1
27,109.0,150.0,0
23,102.0,134.0,0
28,115.0,200.0,0
67,79.0,27.0,1
68,93.0,49.0,0
27,102.0,66.0,1
20,85.0,46.0,0
45,88.0,63.0,1
42,80.0,18.0,1
34,85.0,56.0,0
61,97.0,119.0,1
29,82.0,2.0,1
70,108.0,175.0,1
20,88.0,48.0,1
23,88.0,30.0,1
29,110.0,195.0,0
40,102.0,102.0,1
20,91.0,57.0,0
65,76.0,6.0,1
21,92.0,10.0,1
29,94.0,33.0,0
47,100.0,143.0,1
79,107.0,202.0,1
68,105.0,213.0,1
62,98.0,107.0,0
33,108.0,144.0,0
23,79.0,3.0,1
52,78.0,11.0,0
31,84.0,27.0,0
78,84.0,16.0,1
37,96.0,94.0,0
39,81.0,11.0,0
24,100.0,152.0,1
37,99.0,106.0,1
70,102.0,141.0,0
39,101.0,118.0,0
40,100.0,115.0,1
73,102.0,157.0,1
24,100.0,51.0,1
63,101.0,96.0,0
24,75.0,10.0,1
47,108.0,169.0,0
30,108.0,155.0,0
43,105.0,184.0,1
44,86.0,48.0,0
66,115.0,243.0,1
66,90.0,79.0,0
22,101.0,50.0,0
69,95.0,113.0,1
33,95.0,71.0,0
21,92.0,47.0,1
51,103.0,148.0,0
56,104.0,156.0,1
42,102.0,165.0,1
54,106.0,167.0,0
65,93.0,21.0,0
20,86.0,38.0,0
42,94.0,51.0,1
64,102.0,131.0,1
62,104.0,202.0,1
35,97.0,42.0,0
32,108.0,169.0,0
26,95.0,61.0,1
21,88.0,31.0,1
33,98.0,108.0,1
23,100.0,88.0,1
21,88.0,65.0,0
63,83.0,9.0,1
64,111.0,191.0,0
46,97.0,53.0,1
52,101.0,112.0,0
55,85.0,12.0,1
61,104.0,171.0,1
31,100.0,162.0,0
75,85.0,24.0,0
30,87.0,16.0,0
23,82.0,18.0,1
22,95.0,69.0,0
22,102.0,99.0,1
43,109.0,147.0,0
40,102.0,120.0,0
30,118.0,223.0,1
54,80.0,7.0,1
33,93.0,60.0,0
41,91.0,59.0,1
21,82.0,7.0,0
32,108.0,148.0,0
27,103.0,156.0,1
42,88.0,44.0,0
30,114.0,178.0,0
29,97.0,66.0,1
33,92.0,48.0,0
26,105.0,141.0,0
41,101.0,163.0,0
44,111.0,193.0,0
50,86.0,44.0,1
25,105.0,86.0,0
23,98.0,81.0,0
52,101.0,146.0,0
22,87.0,3.0,1
32,100.0,72.0,0
48,88.0,68.0,1
29,94.0,93.0,0
59,96.0,55.0,0
60,103.0,146.0,0
30,99.0,129.0,1
39,99.0,99.0,0
27,99.0,90.0,1
78,97.0,72.0,1
66,97.0,125.0,0
28,88.0,28.0,0
20,102.0,158.0,0
28,110.0,165.0,1
40,84.0,33.0,0
55,90.0,52.0,0
28,84.0,18.0,0
22,91.0,14.0,1
32,97.0,65.0,1
24,90.0,38.0,1
40,88.0,26.0,0
23,94.0,77.0,1
46,97.0,54.0,0
63,106.0,195.0,0
21,97.0,111.0,0
52,101.0,95.0,0
38,92.0,58.0,0
79,96.0,84.0,1
28,96.0,43.0,1
26,94.0,102.0,0
21,81.0,21.0,0
64,115.0,206.0,0
76,111.0,259.0,1
77,90.0,42.0,0
60,108.0,229.0,1
66,90.0,77.0,0
54,108.0,201.0,0
32,104.0,114.0,1
61,79.0,16.0,0
20,81.0,28.0,0
61,111.0,243.0,1
22,96.0,56.0,1
55,90.0,19.0,1
34,101.0,104.0,1
26,96.0,49.0,0
20,96.0,64.0,0
63,90.0,59.0,0
32,89.0,12.0,1
66,88.0,74.0,0
27,90.0,17.0,0
20,104.0,92.0,1
40,100.0,94.0,1
47,114.0,229.0,1
65,94.0,35.0,1
37,95.0,77.0,1
51,115.0,242.0,1
44,98.0,137.0,1
24,105.0,158.0,0
30,79.0,10.0,0
20,95.0,87.0,0
63,87.0,14.0,0
62,105.0,140.0,0
49,98.0,144.0,1
31,96.0,67.0,1
61,91.0,71.0,1
21,107.0,156.0,1
50,88.0,50.0,1
23,100.0,100.0,1
53,95.0,94.0,0
40,92.0,47.0,0
63,85.0,22.0,0
51,81.0,4.0,0
30,89.0,16.0,1
29,104.0,95.0,1
33,92.0,40.0,1
58,97.0,107.0,0
20,103.0,105.0,0
25,79.0,15.0,0
36,79.0,16.0,1
39,95.0,50.0,1
61,97.0,117.0,0
45,112.0,229.0,1
57,106.0,143.0,1
26,94.0,56.0,0
26,102.0,125.0,1
57,97.0,127.0,0
68,94.0,67.0,0
25,89.0,28.0,1
35,107.0,144.0,1
64,107.0,170.0,1
26,104.0,84.0,0
22,87.0,40.0,0
20,95.0,30.0,1
23,93.0,85.0,0
55,106.0,156.0,1
35,104.0,106.0,0
27,88.0,28.0,1
65,83.0,9.0,0
65,89.0,60.0,0
20,91.0,29.0,1
40,99.0,112.0,0
25,97.0,43.0,1
33,107.0,145.0,0
30,102.0,109.0,1
22,96.0,75.0,0
29,112.0,185.0,1
47,96.0,68.0,0
45,74.0,9.0,0
25,100.0,132.0,0
71,106.0,216.0,1
21,95.0,112.0,0
69,88.0,46.0,1
21,107.0,133.0,0
20,95.0,63.0,1
39,104.0,138.0,1
34,113.0,197.0,1
51,88.0,36.0,0
60,84.0,26.0,0
20,92.0,69.0,0
30,94.0,56.0,1
57,78.0,38.0,0
32,86.0,28.0,1
23,98.0,57.0,1
56,100.0,109.0,0
28,80.0,14.0,1
57,95.0,53.0,1
23,99.0,58.0,1
27,98.0,98.0,1
23,94.0,98.0,0
64,82.0,4.0,0
29,106.0,147.0,0
21,103.0,71.0,1
43,89.0,25.0,1
47,99.0,63.0,0
28,109.0,129.0,0
59,105.0,210.0,1
21,95.0,80.0,0
31,98.0,81.0,1
23,102.0,84.0,0
61,83.0,9.0,1
61,88.0,47.0,0
20,88.0,24.0,1
41,100.0,97.0,0
60,100.0,174.0,1
65,95.0,125.0,1
34,100.0,66.0,0
20,81.0,22.0,1
30,100.0,97.0,0
21,94.0,80.0,0
68,103.0,123.0,1
24,93.0,42.0,1
23,84.0,18.0,1
23,92.0,58.0,1
49,106.0,192.0,1
33,98.0,84.0,0
52,92.0,40.0,0
56,92.0,34.0,0
35,103.0,127.0,1
20,82.0,16.0,1
23,96.0,63.0,1
35,90.0,7.0,1
33,97.0,90.0,0
56,81.0,36.0,1
29,101.0,77.0,0
31,99.0,64.0,1
29,77.0,13.0,0
52,88.0,24.0,0
27,96.0,54.0,1
70,102.0,144.0,0
39,111.0,213.0,1
32,100.0,158.0,0
24,78.0,3.0,0
37,90.0,66.0,0
72,97.0,82.0,0
76,102.0,185.0,0
26,110.0,166.0,0
36,96.0,63.0,0
29,96.0,51.0,1
71,90.0,47.0,1
69,96.0,118.0,0
30,106.0,142.0,0
64,92.0,11.0,0
25,93.0,66.0,1
22,87.0,32.0,1
74,100.0,137.0,0
23,96.0,72.0,1
53,99.0,110.0,0
52,99.0,94.0,1
45,104.0,185.0,0
24,105.0,126.0,0
36,104.0,83.0,1
53,81.0,10.0,1
49,101.0,131.0,1
24,95.0,81.0,1
25,109.0,180.0,1
59,105.0,177.0,0
48,106.0,154.0,0
39,101.0,159.0,1
20,74.0,2.0,1
22,86.0,16.0,0
28,109.0,173.0,0
37,85.0,16.0,0
37,84.0,27.0,0
52,107.0,149.0,0
21,97.0,78.0,1
73,89.0,42.0,1
27,96.0,65.0,1
34,98.0,91.0,0
30,102.0,124.0,1
31,95.0,83.0,0
78,109.0,245.0,1
21,115.0,201.0,0
20,88.0,8.0,0
22,99.0,100.0,0
70,75.0,10.0,0
26,103.0,75.0,0
36,102.0,149.0,0
32,84.0,24.0,1
21,95.0,76.0,1
43,116.0,230.0,1
22,96.0,86.0,1
31,93.0,65.0,1
48,101.0,91.0,1
73,79.0,8.0,0
30,100.0,109.0,1
26,110.0,155.0,1
76,100.0,189.0,1
53,96.0,72.0,1
73,106.0,241.0,1
58,78.0,35.0,1
42,94.0,31.0,0
20,83.0,14.0,0
68,107.0,195.0,0
70,101.0,167.0,0
20,82.0,9.0,1
38,79.0,16.0,1
58,90.0,46.0,1
64,85.0,48.0,0
54,90.0,47.0,1
35,102.0,132.0,1
28,95.0,47.0,0
20,91.0,52.0,1
27,82.0,2.0,1
73,85.0,15.0,1
54,94.0,51.0,0
28,107.0,185.0,1
21,110.0,151.0,0
32,92.0,48.0,0
24,85.0,22.0,0
72,79.0,17.0,1
68,90.0,81.0,0
49,107.0,186.0,0
32,90.0,48.0,1
70,113.0,176.0,0
37,98.0,103.0,0
36,95.0,60.0,0
49,99.0,124.0,0
28,86.0,9.0,1
75,102.0,170.0,0
65,78.0,15.0,1
42,91.0,85.0,0
25,106.0,184.0,0
29,103.0,133.0,0
54,96.0,143.0,1
25,104.0,139.0,0
30,100.0,114.0,1
36,94.0,86.0,0
75,104.0,182.0,0
21,94.0,35.0,1
36,99.0,81.0,0
23,112.0,145.0,1
28,100.0,98.0,0
55,104.0,177.0,0
25,104.0,150.0,0
50,78.0,3.0,1
35,92.0,35.0,1
43,115.0,175.0,1
75,97.0,119.0,1
79,81.0,13.0,0
21,100.0,138.0,0
47,105.0,151.0,0
36,106.0,118.0,1
24,97.0,46.0,0
51,99.0,162.0,0
36,98.0,57.0,1
68,94.0,66.0,0
22,86.0,18.0,1
51,87.0,50.0,0
24,113.0,184.0,0
22,114.0,193.0,0
73,104.0,189.0,0
60,88.0,5.0,1
66,94.0,61.0,1
28,89.0,24.0,1
40,82.0,6.0,1
20,90.0,53.0,0
61,82.0,24.0,1
21,103.0,59.0,1
43,104.0,144.0,1
39,113.0,209.0,0
76,88.0,66.0,1
29,86.0,42.0,1
66,91.0,42.0,1
28,104.0,131.0,1
26,101.0,70.0,0
78,111.0,210.0,0
31,103.0,111.0,1
47,113.0,233.0,1
70,105.0,170.0,0
66,111.0,223.0,1
31,91.0,58.0,1
77,81.0,61.0,1
22,87.0,43.0,1
23,99.0,120.0,1
50,99.0,105.0,1
24,96.0,53.0,1
37,97.0,86.0,0
51,96.0,141.0,1
29,101.0,82.0,0
35,110.0,210.0,1
29,89.0,17.0,0
25,110.0,182.0,0
22,102.0,139.0,1
23,92.0,49.0,0
60,91.0,37.0,1
22,100.0,93.0,1
61,87.0,32.0,0
35,102.0,146.0,0
24,107.0,174.0,0
79,107.0,173.0,0
28,113.0,184.0,1
32,85.0,29.0,1
63,90.0,47.0,0
35,106.0,149.0,1
35,99.0,66.0,0
73,99.0,101.0,0
24,113.0,164.0,1
56,85.0,25.0,1
22,100.0,72.0,1
76,87.0,73.0,0
35,96.0,92.0,1
21,102.0,98.0,1
50,102.0,178.0,0
25,93.0,69.0,0
29,84.0,11.0,0
77,113.0,276.0,1
20,94.0,47.0,1
46,97.0,51.0,1
74,102.0,170.0,0
20,83.0,14.0,1
26,105.0,163.0,0
58,85.0,26.0,1
28,120.0,231.0,1
30,100.0,82.0,0
29,108.0,160.0,1
28,94.0,44.0,1
48,83.0,33.0,1
37,86.0,75.0,0
21,98.0,51.0,0
41,84.0,34.0,0
28,82.0,4.0,1
79,91.0,100.0,1
24,88.0,6.0,1
55,89.0,78.0,1
34,84.0,18.0,0
22,91.0,52.0,0
43,89.0,46.0,0
66,100.0,119.0,1
35,86.0,48.0,1
26,105.0,157.0,1
74,97.0,108.0,0
24,94.0,54.0,1
63,94.0,84.0,1
26,92.0,15.0,1
31,94.0,49.0,1
41,85.0,76.0,1
37,102.0,139.0,1
36,91.0,22.0,1
20,87.0,18.0,0
23,82.0,7.0,0
48,90.0,52.0,1
40,101.0,75.0,0
26,105.0,127.0,1
75,102.0,123.0,0
63,102.0,153.0,1
74,88.0,50.0,0
40,114.0,210.0,1
61,104.0,127.0,1
24,87.0,15.0,0
36,89.0,20.0,1
44,114.0,239.0,1
57,87.0,9.0,0
75,89.0,21.0,0
46,95.0,26.0,0
73,92.0,60.0,1
40,79.0,7.0,0
31,117.0,239.0,1
22,90.0,13.0,0
30,84.0,43.0,1
31,91.0,31.0,1
66,110.0,226.0,1
66,88.0,31.0,0
73,101.0,126.0,1
24,107.0,155.0,0
30,89.0,66.0,1
39,95.0,56.0,0
21,97.0,44.0,1
44,103.0,175.0,0
41,103.0,105.0,0
63,83.0,42.0,0
40,94.0,44.0,1
60,89.0,28.0,0
58,101.0,125.0,0
70,100.0,162.0,1
38,83.0,29.0,1
38,110.0,210.0,1
73,103.0,166.0,0
46,96.0,64.0,0
48,89.0,62.0,1
64,96.0,67.0,0
26,98.0,118.0,0
31,86.0,28.0,0
43,98.0,119.0,1
34,86.0,29.0,1
40,101.0,75.0,0
35,105.0,151.0,0
55,107.0,120.0,0
22,105.0,125.0,0
59,102.0,177.0,1
71,87.0,83.0,1
25,92.0,14.0,1
34,107.0,166.0,0
62,82.0,17.0,1
49,85.0,55.0,1
28,109.0,166.0,1
69,99.0,119.0,1
23,85.0,15.0,0
75,104.0,165.0,0
30,90.0,51.0,0
30,82.0,6.0,1
23,77.0,15.0,0
40,109.0,99.0,0
24,82.0,22.0,1
29,103.0,126.0,0
77,79.0,17.0,1
69,99.0,156.0,1
49,80.0,18.0,0
25,96.0,47.0,1
33,101.0,113.0,1
28,75.0,5.0,0
40,103.0,151.0,0
33,77.0,2.0,1
46,98.0,43.0,1
43,93.0,61.0,1
73,81.0,9.0,0
55,92.0,25.0,1
42,87.0,4.0,1
79,101.0,109.0,0
20,94.0,69.0,0
25,107.0,168.0,1
44,91.0,49.0,0
61,106.0,160.0,1
32,104.0,134.0,0
22,110.0,191.0,0
34,105.0,156.0,0
65,99.0,154.0,1
59,94.0,35.0,0
68,94.0,113.0,0
28,117.0,215.0,0
74,93.0,74.0,1
71,82.0,31.0,1
79,92.0,55.0,1
74,103.0,183.0,0
20,102.0,125.0,0
64,86.0,18.0,0
74,94.0,84.0,1
43,114.0,195.0,0
45,98.0,119.0,0
23,94.0,67.0,0
32,83.0,26.0,0
79,80.0,19.0,1
58,109.0,175.0,0
42,83.0,43.0,0
46,93.0,99.0,1
21,112.0,162.0,1
29,93.0,74.0,1
43,103.0,103.0,1
31,92.0,42.0,1
29,111.0,194.0,0
21,90.0,37.0,1
48,99.0,65.0,1
35,89.0,43.0,1
65,98.0,81.0,0
20,89.0,48.0,1
43,109.0,184.0,1
31,99.0,124.0,1
25,104.0,156.0,0
74,102.0,121.0,0
25,104.0,125.0,1
29,87.0,43.0,1
33,93.0,59.0,0
72,86.0,68.0,0
53,84.0,25.0,0
23,90.0,45.0,0
57,83.0,4.0,0
41,74.0,6.0,0
22,100.0,83.0,0
78,79.0,14.0,1
64,101.0,152.0,1
22,85.0,17.0,1
49,107.0,179.0,1
60,97.0,119.0,0
58,115.0,226.0,0
29,82.0,14.0,0
20,87.0,17.0,1
39,105.0,164.0,0
60,94.0,98.0,0
42,79.0,17.0,0
54,96.0,77.0,0
51,102.0,197.0,1
64,90.0,54.0,1
26,102.0,138.0,1
73,110.0,243.0,1
29,75.0,13.0,0
21,97.0,94.0,0
75,107.0,156.0,1
24,90.0,37.0,0
31,96.0,71.0,0
45,106.0,141.0,0
44,94.0,57.0,0
73,101.0,182.0,1
72,109.0,186.0,0
69,100.0,141.0,1
76,94.0,33.0,1
52,96.0,95.0,0
66,88.0,47.0,0
33,108.0,163.0,1
54,96.0,88.0,0
25,101.0,113.0,1
79,103.0,152.0,0
34,81.0,26.0,0
32,113.0,215.0,1
79,96.0,154.0,1
77,108.0,210.0,0
32,99.0,74.0,1
48,88.0,22.0,1
46,101.0,81.0,1
30,95.0,61.0,1
53,89.0,97.0,0
40,109.0,120.0,0
25,93.0,55.0,1
69,106.0,182.0,0
30,83.0,11.0,1
32,82.0,26.0,0
26,97.0,94.0,1
71,99.0,106.0,0
39,103.0,132.0,0
24,89.0,13.0,0
45,94.0,106.0,0
67,93.0,80.0,1
77,82.0,14.0,1
33,85.0,31.0,1
43,93.0,79.0,0
23,106.0,121.0,0
37,81.0,35.0,1
20,101.0,106.0,0
22,85.0,22.0,0
24,101.0,95.0,0
25,102.0,107.0,0
27,92.0,64.0,0
22,91.0,20.0,1
55,90.0,73.0,0
58,97.0,138.0,1
24,102.0,124.0,1
29,92.0,17.0,1
52,88.0,27.0,1
66,81.0,21.0,0
62,105.0,150.0,0
36,108.0,166.0,1
52,100.0,97.0,1
29,97.0,74.0,0
27,92.0,36.0,1
28,95.0,107.0,1
33,76.0,12.0,0
54,107.0,149.0,1
79,79.0,54.0,1
43,83.0,24.0,0
47,84.0,18.0,1
24,114.0,164.0,0
34,104.0,134.0,1
57,93.0,37.0,1
43,80.0,18.0,1
20,106.0,153.0,0
24,94.0,92.0,0
54,81.0,37.0,1
52,101.0,115.0,0
62,100.0,116.0,0
62,97.0,117.0,0
64,83.0,32.0,1
20,76.0,11.0,0
69,103.0,156.0,1
46,108.0,172.0,1
32,109.0,166.0,0
23,81.0,19.0,0
36,86.0,44.0,0
23,91.0,27.0,0
28,93.0,33.0,0
54,98.0,112.0,1
59,79.0,15.0,0
23,83.0,7.0,0
61,98.0,140.0,0
36,87.0,17.0,1
42,102.0,114.0,0
74,106.0,137.0,0
23,85.0,17.0,1
51,89.0,52.0,0
24,88.0,3.0,1
43,92.0,84.0,0
20,98.0,70.0,1
46,89.0,35.0,1
34,87.0,17.0,0
22,109.0,84.0,1
25,101.0,65.0,1
51,79.0,21.0,1
71,92.0,62.0,1
41,113.0,184.0,0
67,82.0,32.0,1
24,102.0,96.0,0
21,92.0,35.0,1
47,106.0,178.0,0
27,104.0,175.0,1
42,108.0,138.0,1
23,90.0,22.0,0
75,103.0,118.0,0
63,92.0,84.0,0
20,107.0,122.0,0
22,83.0,4.0,0
50,90.0,25.0,1
45,113.0,216.0,0
49,99.0,133.0,0
22,90.0,50.0,0
69,87.0,41.0,0
32,87.0,28.0,1
61,90.0,58.0,1
28,99.0,57.0,0
28,89.0,10.0,1
27,87.0,23.0,0
28,103.0,116.0,1
36,92.0,70.0,1
22,109.0,153.0,0
24,77.0,3.0,1
28,87.0,12.0,0
22,102.0,124.0,1
52,85.0,39.0,0
61,90.0,28.0,1
33,84.0,6.0,1
39,96.0,63.0,0
24,93.0,59.0,1
24,91.0,36.0,0
31,80.0,28.0,0
26,82.0,4.0,0
64,98.0,128.0,1
23,102.0,108.0,1
37,101.0,132.0,0
51,96.0,113.0,1
74,107.0,184.0,1
21,86.0,12.0,1
71,82.0,38.0,1
65,99.0,98.0,0
41,85.0,21.0,1
26,108.0,186.0,0
29,102.0,120.0,1
33,87.0,45.0,1
